,song_title,artists,uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,url,song_and_artist,cluster
8604,still into you,Paramore,1yjY7rpaAQvKwpdUliHx0d,0.602,0.923,5,-3.763,1,0.044,0.0098,0.0,0.0561,0.765,136.01,216013,https://open.spotify.com/track/1yjY7rpaAQvKwpdUliHx0d,Still into You - Paramore,3
8605,dark necessities,Red Hot Chili Peppers,2oaK4JLVnmRGIO9ytBE1bt,0.7,0.742,5,-6.777,0,0.0716,0.0722,0.0199,0.11,0.197,91.959,302000,https://open.spotify.com/track/2oaK4JLVnmRGIO9ytBE1bt,Dark Necessities - Red Hot Chili Peppers,0
8606,all time low,Jon Bellion,0SuLAslEMFZAXf0SwY7syi,0.617,0.567,0,-4.188,1,0.0828,0.0584,0.0,0.0933,0.505,90.246,217603,https://open.spotify.com/track/0SuLAslEMFZAXf0SwY7syi,All Time Low - Jon Bellion,3
8607,chamber of reflection,Mac DeMarco,1MJ5f5EYBC92ADD6xcz7nb,0.537,0.558,11,-8.678,1,0.0929,0.263,0.91,0.102,0.505,131.037,231724,https://open.spotify.com/track/1MJ5f5EYBC92ADD6xcz7nb,Chamber Of Reflection - Mac DeMarco,5
8608,pain,Three Days Grace,5PZ2cqh9Yem2g6cTSOLllz,0.416,0.741,7,-4.001,1,0.0335,0.00804,0.0,0.273,0.286,160.515,202973,https://open.spotify.com/track/5PZ2cqh9Yem2g6cTSOLllz,Pain - Three Days Grace,1
8609,don't leave me alone (feat. anne-marie),David Guetta,4uZBBwJwTJeL3Swlk2ufLr,0.688,0.599,4,-8.013,0,0.0477,0.173,0.0,0.111,0.535,127.988,184311,https://open.spotify.com/track/4uZBBwJwTJeL3Swlk2ufLr,Don't Leave Me Alone (feat. Anne-Marie) - David Guetta,0
8610,black widow,Iggy Azalea,7pNC5ZIKtwUK0ReSpM3P9f,0.743,0.72,11,-3.753,1,0.124,0.192,0.000386,0.109,0.519,163.99,209423,https://open.spotify.com/track/7pNC5ZIKtwUK0ReSpM3P9f,Black Widow - Iggy Azalea,3
8611,old thing back (feat. ja rule and ralph tresvant),Matoma,6HTJZ0TQJVMSKkUGzAOe2h,0.805,0.858,0,-3.067,1,0.105,0.194,7.89e-06,0.256,0.523,97.033,321649,https://open.spotify.com/track/6HTJZ0TQJVMSKkUGzAOe2h,Old Thing Back (feat. Ja Rule and Ralph Tresvant) - Matoma,3
8612,kissing strangers,DNCE,1NkwZ9TnIs8js6G0M6M7RU,0.772,0.744,7,-5.803,1,0.0398,0.0547,0.0,0.0852,0.86,120.067,202480,https://open.spotify.com/track/1NkwZ9TnIs8js6G0M6M7RU,Kissing Strangers - DNCE,3
8613,black spiderman,Logic,7BKUWh5sdtdS17crohRe4L,0.611,0.867,1,-5.298,1,0.0896,0.11,0.000105,0.346,0.336,140.032,331267,https://open.spotify.com/track/7BKUWh5sdtdS17crohRe4L,Black SpiderMan - Logic,1
8614,save me,XXXTENTACION,2UwbhMie1EAYuTZ0QXeMwl,0.731,0.204,9,-11.314,0,0.0369,0.307,0.0109,0.0989,0.191,142.141,163202,https://open.spotify.com/track/2UwbhMie1EAYuTZ0QXeMwl,Save Me - XXXTENTACION,6
8615,shotta flow (feat. blueface) [remix],NLE Choppa,5BJMeoCXXgbRAWfp6fTulr,0.894,0.511,2,-4.768,1,0.421,0.0251,0.0,0.14,0.567,120.077,176632,https://open.spotify.com/track/5BJMeoCXXgbRAWfp6fTulr,Shotta Flow (feat. Blueface) [Remix] - NLE Choppa,2
8616,apparently,J. Cole,1HNs07uZxZniPNmniw2GTa,0.8,0.543,5,-9.236,1,0.0911,0.564,0.0,0.116,0.534,133.98,293040,https://open.spotify.com/track/1HNs07uZxZniPNmniw2GTa,Apparently - J. Cole,6
8617,00:00 (zero o’clock),BTS,4AlihYDqxXshKhvh5tnMfP,0.566,0.548,1,-6.456,1,0.0579,0.0802,0.0,0.11,0.196,157.999,250296,https://open.spotify.com/track/4AlihYDqxXshKhvh5tnMfP,00:00 (Zero O’Clock) - BTS,1
8618,time to pretend,MGMT,4iG2gAwKXsOcijVaVXzRPW,0.438,0.94,2,-3.249,1,0.0452,8.74e-05,0.0777,0.3,0.421,100.99,261000,https://open.spotify.com/track/4iG2gAwKXsOcijVaVXzRPW,Time to Pretend - MGMT,1
8619,dreams,The Cranberries,4JGKZS7h4Qa16gOU3oNETV,0.551,0.643,4,-13.091,1,0.0353,0.00313,0.00385,0.421,0.514,128.661,271560,https://open.spotify.com/track/4JGKZS7h4Qa16gOU3oNETV,Dreams - The Cranberries,4
8620,"1 step forward, 3 steps back",Olivia Rodrigo,4wcBRRpIfesgcyUtis7PEg,0.473,0.203,2,-12.627,1,0.102,0.941,0.0,0.126,0.419,168.884,163587,https://open.spotify.com/track/4wcBRRpIfesgcyUtis7PEg,"1 step forward, 3 steps back - Olivia Rodrigo",6
8621,baby (lil baby feat. dababy),Quality Control,5MPPttjfGap2C6j6eKcO6J,0.97,0.463,10,-7.259,1,0.366,0.0957,0.0,0.151,0.46,108.003,142417,https://open.spotify.com/track/5MPPttjfGap2C6j6eKcO6J,Baby (Lil Baby feat. DaBaby) - Quality Control,2
8622,three little birds,Bob Marley & The Wailers,6A9mKXlFRPMPem6ygQSt7z,0.814,0.482,9,-10.493,1,0.0588,0.0111,1.57e-06,0.0476,0.615,148.404,180267,https://open.spotify.com/track/6A9mKXlFRPMPem6ygQSt7z,Three Little Birds - Bob Marley & The Wailers,3
8623,eye of the tiger,Survivor,2HHtWyy5CgaQbC7XSoOb0e,0.815,0.438,0,-14.522,0,0.0346,0.216,0.000466,0.0787,0.552,108.965,243773,https://open.spotify.com/track/2HHtWyy5CgaQbC7XSoOb0e,Eye of the Tiger - Survivor,6
8624,easy,Commodores,1JQ6Xm1JrvHfvAqhl5pwaA,0.589,0.384,10,-15.075,0,0.0332,0.112,2.8e-05,0.0596,0.354,132.909,256427,https://open.spotify.com/track/1JQ6Xm1JrvHfvAqhl5pwaA,Easy - Commodores,6
8625,wolves (feat. post malone),Big Sean,33gwZOGJWEZ7dRWPqPxBEZ,0.724,0.675,2,-5.267,1,0.0867,0.0978,9.41e-06,0.351,0.325,160.048,199758,https://open.spotify.com/track/33gwZOGJWEZ7dRWPqPxBEZ,Wolves (feat. Post Malone) - Big Sean,1
8626,we don't talk anymore (feat. selena gomez),Charlie Puth,37FXw5QGFN7uwwsLy8uAc0,0.728,0.563,1,-8.053,0,0.134,0.621,0.0,0.179,0.352,100.017,217707,https://open.spotify.com/track/37FXw5QGFN7uwwsLy8uAc0,We Don't Talk Anymore (feat. Selena Gomez) - Charlie Puth,0
8627,red roses (feat. landon cube),Lil Skies,3ZhTT6yjZwpPph5MIJ53XY,0.691,0.683,0,-7.335,1,0.0954,0.547,0.0,0.221,0.456,140.002,262544,https://open.spotify.com/track/3ZhTT6yjZwpPph5MIJ53XY,Red Roses (feat. Landon Cube) - Lil Skies,3
8628,my ex's best friend (with blackbear),Machine Gun Kelly,7kDUspsoYfLkWnZR7qwHZl,0.731,0.675,5,-5.134,0,0.0434,0.00473,0.0,0.141,0.298,124.939,139461,https://open.spotify.com/track/7kDUspsoYfLkWnZR7qwHZl,my ex's best friend (with blackbear) - Machine Gun Kelly,0
8629,i don't fuck with you,Big Sean,7FYH5AW3bVfZHJIQpq3UOA,0.824,0.733,1,-5.474,1,0.0613,0.0362,0.0,0.325,0.395,97.972,284387,https://open.spotify.com/track/7FYH5AW3bVfZHJIQpq3UOA,I Don't Fuck With You - Big Sean,3
8630,you are the reason,Calum Scott,69vToJ9BMbbLlFZo7k7A7B,0.329,0.235,10,-7.699,1,0.0303,0.918,0.0,0.137,0.22,171.006,204326,https://open.spotify.com/track/69vToJ9BMbbLlFZo7k7A7B,You Are The Reason - Calum Scott,6
8631,wild ones (feat. sia),Flo Rida,1NpW5kyvO4XrNJ3rnfcNy3,0.608,0.86,5,-5.324,0,0.0554,0.0991,0.0,0.262,0.437,127.075,232947,https://open.spotify.com/track/1NpW5kyvO4XrNJ3rnfcNy3,Wild Ones (feat. Sia) - Flo Rida,0
8632,my time,BTS,4vTgx6h4seHvkuFh84JXYP,0.674,0.64,0,-5.139,0,0.0339,0.151,0.0,0.0925,0.664,99.908,234458,https://open.spotify.com/track/4vTgx6h4seHvkuFh84JXYP,My Time - BTS,0
8633,titanic,Juice WRLD,1YM6c2sxbf2Jacl9IFgn4I,0.567,0.545,1,-6.668,0,0.0448,0.168,0.0,0.112,0.234,174.146,176650,https://open.spotify.com/track/1YM6c2sxbf2Jacl9IFgn4I,Titanic - Juice WRLD,1
8634,new freezer (feat. kendrick lamar),Rich The Kid,0eHCArTPhwUxatY7cEXRiK,0.884,0.698,0,-9.101,1,0.364,0.0405,0.0,0.195,0.575,140.068,191938,https://open.spotify.com/track/0eHCArTPhwUxatY7cEXRiK,New Freezer (feat. Kendrick Lamar) - Rich The Kid,2
8635,sauce it up,Lil Uzi Vert,1uL78kFWxhz3umTMWJu8n5,0.813,0.528,6,-6.305,0,0.313,0.0715,0.0,0.125,0.131,79.532,207039,https://open.spotify.com/track/1uL78kFWxhz3umTMWJu8n5,Sauce It Up - Lil Uzi Vert,2
8636,close to me - 2006 remaster,The Cure,7ABE6G4uQxbNtYgVrpBBPA,0.725,0.524,11,-11.121,1,0.116,0.0748,0.764,0.0819,0.961,185.134,203267,https://open.spotify.com/track/7ABE6G4uQxbNtYgVrpBBPA,Close to Me - 2006 Remaster - The Cure,5
8637,bitch please ii,Eminem,7lgvU7WnwcNZ8dbGUz8yhP,0.918,0.586,1,-2.89,1,0.133,0.0783,0.0,0.145,0.779,95.517,288200,https://open.spotify.com/track/7lgvU7WnwcNZ8dbGUz8yhP,Bitch Please II - Eminem,3
8638,we paid (feat. 42 dugg),Lil Baby,6gxKUmycQX7uyMwJcweFjp,0.926,0.542,1,-5.064,1,0.293,0.135,0.0,0.0877,0.564,135.14,181929,https://open.spotify.com/track/6gxKUmycQX7uyMwJcweFjp,We Paid (feat. 42 Dugg) - Lil Baby,2
8639,truth hurts,Lizzo,5qmq61DAAOUaW8AUo8xKhh,0.715,0.624,4,-3.046,0,0.114,0.11,0.0,0.123,0.412,158.087,173325,https://open.spotify.com/track/5qmq61DAAOUaW8AUo8xKhh,Truth Hurts - Lizzo,0
8640,intro : persona,BTS,2BgZrbbAZxSnyE7U5efVrG,0.469,0.87,9,-4.475,0,0.342,0.0278,0.0,0.313,0.652,86.622,171023,https://open.spotify.com/track/2BgZrbbAZxSnyE7U5efVrG,Intro : Persona - BTS,2
8641,bright,Echosmith,3WKg25vrbjJlkhsgl2W4p3,0.646,0.431,6,-8.517,1,0.0262,0.637,6.99e-06,0.113,0.292,90.034,220627,https://open.spotify.com/track/3WKg25vrbjJlkhsgl2W4p3,Bright - Echosmith,6
8642,just can't get enough - 2006 remaster,Depeche Mode,0xuXRQJfxmdP6gvfDe2Z4L,0.765,0.766,0,-9.374,1,0.0348,0.41,0.052,0.177,0.923,128.177,222760,https://open.spotify.com/track/0xuXRQJfxmdP6gvfDe2Z4L,Just Can't Get Enough - 2006 Remaster - Depeche Mode,3
8643,no such thing as a broken heart,Old Dominion,0OlS52TmtK2gPaEtdmr7DN,0.651,0.782,8,-4.295,1,0.0718,0.295,0.0,0.107,0.945,171.987,176893,https://open.spotify.com/track/0OlS52TmtK2gPaEtdmr7DN,No Such Thing as a Broken Heart - Old Dominion,3
8644,suspicious minds,Elvis Presley,1H5IfYyIIAlgDX8zguUzns,0.487,0.382,7,-10.889,1,0.0309,0.0422,4.74e-06,0.411,0.714,116.557,261280,https://open.spotify.com/track/1H5IfYyIIAlgDX8zguUzns,Suspicious Minds - Elvis Presley,4
8645,no favors,Big Sean,1MksGqIztTT6M9R1ErKVs8,0.482,0.781,11,-5.334,1,0.411,0.629,2.87e-06,0.413,0.336,57.967,325840,https://open.spotify.com/track/1MksGqIztTT6M9R1ErKVs8,No Favors - Big Sean,2
8646,i want to hold your hand - remastered 2015,The Beatles,4pbG9SUmWIvsROVLF0zF9s,0.49,0.715,7,-5.549,1,0.0476,0.386,0.0,0.311,0.866,130.726,145747,https://open.spotify.com/track/4pbG9SUmWIvsROVLF0zF9s,I Want To Hold Your Hand - Remastered 2015 - The Beatles,3
8647,november rain,Guns N' Roses,3YRCqOhFifThpSRFJ1VWFM,0.294,0.641,11,-9.316,1,0.0291,0.0163,0.22,0.112,0.226,79.759,536067,https://open.spotify.com/track/3YRCqOhFifThpSRFJ1VWFM,November Rain - Guns N' Roses,1
8648,black swan,BTS,3bkkMZEAhx7rTVz1C0itRQ,0.719,0.758,2,-5.167,0,0.0851,0.137,0.0,0.129,0.49,147.023,198261,https://open.spotify.com/track/3bkkMZEAhx7rTVz1C0itRQ,Black Swan - BTS,0
8649,american boy,Estelle,22UDw8rSfLbUsaAGTXQ4Z8,0.727,0.729,0,-2.99,1,0.326,0.171,0.0,0.07,0.512,117.932,284733,https://open.spotify.com/track/22UDw8rSfLbUsaAGTXQ4Z8,American Boy - Estelle,2
8650,oh child,Robin Schulz,77VLYTyrdlHEWcjhjQoXlz,0.727,0.598,8,-8.425,1,0.0515,0.0661,1.07e-05,0.0975,0.683,97.037,197627,https://open.spotify.com/track/77VLYTyrdlHEWcjhjQoXlz,Oh Child - Robin Schulz,3
8651,just hold on,Steve Aoki,508oFmt92FyICj6pZiWQwC,0.647,0.932,11,-3.517,1,0.083,0.00377,1.69e-06,0.0574,0.387,115.0,198774,https://open.spotify.com/track/508oFmt92FyICj6pZiWQwC,Just Hold On - Steve Aoki,3
8652,sofia,Alvaro Soler,0W2pKKNHnfZZgcAxDPW0hy,0.688,0.729,2,-5.939,1,0.0315,0.109,0.0,0.225,0.909,127.999,210467,https://open.spotify.com/track/0W2pKKNHnfZZgcAxDPW0hy,Sofia - Alvaro Soler,3
8653,i think i'm okay (with yungblud & travis barker),Machine Gun Kelly,2gTdDMpNxIRFSiu7HutMCg,0.628,0.744,7,-4.718,1,0.0379,0.0257,0.0,0.313,0.277,119.921,169397,https://open.spotify.com/track/2gTdDMpNxIRFSiu7HutMCg,I Think I'm OKAY (with YUNGBLUD & Travis Barker) - Machine Gun Kelly,3
8654,runnin,21 Savage,5SWnsxjhdcEDc7LJjq9UHk,0.819,0.626,10,-4.574,0,0.202,0.00748,0.101,0.167,0.415,143.01,195906,https://open.spotify.com/track/5SWnsxjhdcEDc7LJjq9UHk,Runnin - 21 Savage,2
8655,i don't belong in this club,Why Don't We,6N22Yl2nHPnksP1hu3mxJE,0.797,0.543,11,-5.744,1,0.0439,0.0202,0.0,0.0726,0.164,115.036,222621,https://open.spotify.com/track/6N22Yl2nHPnksP1hu3mxJE,I Don't Belong In This Club - Why Don't We,3
8656,toes (feat. lil baby & moneybagg yo),DaBaby,2FvD20Z8aoWIePi7PoN8sG,0.816,0.582,8,-4.141,1,0.341,0.0794,5.84e-06,0.0916,0.542,160.004,136366,https://open.spotify.com/track/2FvD20Z8aoWIePi7PoN8sG,TOES (feat. Lil Baby & Moneybagg Yo) - DaBaby,2
8657,boneless,Steve Aoki,5PZI5xTcMq8FsCcEroth7S,0.743,0.962,11,-3.205,0,0.0628,0.00431,0.645,0.351,0.646,127.995,270000,https://open.spotify.com/track/5PZI5xTcMq8FsCcEroth7S,Boneless - Steve Aoki,5
8658,you are the sunshine of my life,Stevie Wonder,0n2pjCIMKwHSXoYfEbYMfX,0.519,0.46,11,-14.53,1,0.0688,0.823,5.97e-05,0.243,0.675,132.082,178200,https://open.spotify.com/track/0n2pjCIMKwHSXoYfEbYMfX,You Are The Sunshine Of My Life - Stevie Wonder,6
8659,"danger zone - from ""top gun"" original soundtrack",Kenny Loggins,34x6hEJgGAOQvmlMql5Ige,0.544,0.897,3,-6.056,0,0.0471,0.241,0.0,0.13,0.647,157.17,215133,https://open.spotify.com/track/34x6hEJgGAOQvmlMql5Ige,"Danger Zone - From ""Top Gun"" Original Soundtrack - Kenny Loggins",0
8660,so high (feat. ghost loft),Wiz Khalifa,0odHj0qIf86vHBsXB30IkZ,0.628,0.629,6,-4.829,0,0.0485,0.118,0.0,0.102,0.3,157.99,249288,https://open.spotify.com/track/0odHj0qIf86vHBsXB30IkZ,So High (feat. Ghost Loft) - Wiz Khalifa,0
8661,stuck in the middle with you,Stealers Wheel,3Vby4nGmtbDo7HDJamOWkT,0.82,0.575,7,-9.144,1,0.0408,0.0936,0.000135,0.109,0.964,123.765,208947,https://open.spotify.com/track/3Vby4nGmtbDo7HDJamOWkT,Stuck In The Middle With You - Stealers Wheel,3
8662,bo$$,Fifth Harmony,1COvXs6jaykXC73h9OSBVM,0.813,0.872,9,-5.224,1,0.107,0.00621,0.0,0.0498,0.736,103.016,171413,https://open.spotify.com/track/1COvXs6jaykXC73h9OSBVM,BO$$ - Fifth Harmony,3
8663,xanny,Billie Eilish,4QIo4oxwzzafcBWkKjDpXY,0.521,0.125,9,-17.832,1,0.239,0.751,0.00207,0.265,0.0528,111.554,243725,https://open.spotify.com/track/4QIo4oxwzzafcBWkKjDpXY,xanny - Billie Eilish,6
8664,seven nation army,The White Stripes,7i6r9KotUPQg3ozKKgEPIN,0.726,0.463,0,-7.828,1,0.0799,0.00817,0.447,0.255,0.321,123.881,231733,https://open.spotify.com/track/7i6r9KotUPQg3ozKKgEPIN,Seven Nation Army - The White Stripes,5
8665,no church in the wild,JAY-Z,3Osd3Yf8K73aj4ySn6LrvK,0.654,0.75,8,-7.509,0,0.105,0.246,0.0178,0.167,0.557,92.78,272507,https://open.spotify.com/track/3Osd3Yf8K73aj4ySn6LrvK,No Church In The Wild - JAY-Z,0
8666,"please, please, please, let me get what i want - 2011 remaster",The Smiths,6BrMEbPSSj55nQhkgf6DnE,0.241,0.468,2,-9.579,1,0.0272,0.534,0.0,0.161,0.451,91.581,112707,https://open.spotify.com/track/6BrMEbPSSj55nQhkgf6DnE,"Please, Please, Please, Let Me Get What I Want - 2011 Remaster - The Smiths",6
8667,too good to say goodbye,Bruno Mars,0B0tYbVp7pDQAqKDhgMeaL,0.587,0.63,2,-6.054,1,0.0311,0.0389,0.0,0.35,0.433,76.97,281827,https://open.spotify.com/track/0B0tYbVp7pDQAqKDhgMeaL,Too Good to Say Goodbye - Bruno Mars,3
8668,carry me (feat. julia michaels),Kygo,3FZEv9JddkjHNFiMVxJYpS,0.621,0.551,7,-7.89,1,0.0474,0.486,0.0,0.115,0.222,105.052,233133,https://open.spotify.com/track/3FZEv9JddkjHNFiMVxJYpS,Carry Me (feat. Julia Michaels) - Kygo,6
8669,all the small things,blink-182,7yCPwWs66K8Ba5lFuU2bcx,0.439,0.891,0,-4.764,1,0.057,0.0122,0.0,0.547,0.695,148.599,168000,https://open.spotify.com/track/7yCPwWs66K8Ba5lFuU2bcx,All The Small Things - blink-182,4
8670,forrest gump,Frank Ocean,4YZbVct8l9MnAVIROnLQdx,0.701,0.417,6,-7.818,0,0.0329,0.0888,0.000648,0.375,0.186,95.003,194840,https://open.spotify.com/track/4YZbVct8l9MnAVIROnLQdx,Forrest Gump - Frank Ocean,0
8671,superman,Eminem,4woTEX1wYOTGDqNXuavlRC,0.802,0.755,4,-3.138,0,0.0564,0.0215,0.0,0.295,0.58,130.027,350320,https://open.spotify.com/track/4woTEX1wYOTGDqNXuavlRC,Superman - Eminem,0
8672,say it right,Nelly Furtado,5AtFypwxB2ShXSxNj12dEd,0.871,0.869,1,-6.308,1,0.139,0.0409,0.00111,0.053,0.834,116.95,223080,https://open.spotify.com/track/5AtFypwxB2ShXSxNj12dEd,Say It Right - Nelly Furtado,3
8673,dionysus,BTS,2SytGgja3g2R2N9lzV6n3E,0.502,0.91,7,-2.769,1,0.107,0.04,0.0,0.319,0.588,176.084,249215,https://open.spotify.com/track/2SytGgja3g2R2N9lzV6n3E,Dionysus - BTS,1
8674,if today was your last day,Nickelback,4QJLKU75Rg4558f4LbDBRi,0.485,0.911,3,-5.749,1,0.0355,8.67e-05,0.0,0.092,0.568,89.956,249067,https://open.spotify.com/track/4QJLKU75Rg4558f4LbDBRi,If Today Was Your Last Day - Nickelback,3
8675,let me love you (until you learn to love yourself),Ne-Yo,4kte3OcW800TPvOVgrLLj8,0.658,0.677,5,-6.628,1,0.0393,0.248,0.0,0.368,0.248,124.91,251627,https://open.spotify.com/track/4kte3OcW800TPvOVgrLLj8,Let Me Love You (Until You Learn To Love Yourself) - Ne-Yo,1
8676,"no woman, no cry - live at the lyceum, london/1975",Bob Marley & The Wailers,423hwXFgoN8RYmqLoLuVvY,0.655,0.675,1,-9.352,1,0.0599,0.272,0.0236,0.727,0.587,77.589,427800,https://open.spotify.com/track/423hwXFgoN8RYmqLoLuVvY,"No Woman, No Cry - Live At The Lyceum, London/1975 - Bob Marley & The Wailers",4
8677,golden brown,The Stranglers,2AX5E86cn9n2dgioZEjirI,0.562,0.383,6,-15.474,1,0.0304,0.143,0.124,0.138,0.599,93.764,206760,https://open.spotify.com/track/2AX5E86cn9n2dgioZEjirI,Golden Brown - The Stranglers,6
8678,heroes - 2017 remaster,David Bowie,7Jh1bpe76CNTCgdgAdBw4Z,0.49,0.758,7,-6.491,1,0.0297,0.000671,0.484,0.092,0.435,112.114,371413,https://open.spotify.com/track/7Jh1bpe76CNTCgdgAdBw4Z,Heroes - 2017 Remaster - David Bowie,5
8679,disorder - 2007 remaster,Joy Division,5fbQCQt91LsVgXusFS0CCD,0.32,0.798,10,-7.078,0,0.124,0.00033,0.692,0.176,0.74,84.696,209040,https://open.spotify.com/track/5fbQCQt91LsVgXusFS0CCD,Disorder - 2007 Remaster - Joy Division,5
8680,modern love - 2018 remaster,David Bowie,3gxEZXUjrNbl3TlSrTGbR5,0.358,0.938,0,-5.577,1,0.0483,0.00375,9.2e-06,0.117,0.944,182.836,288339,https://open.spotify.com/track/3gxEZXUjrNbl3TlSrTGbR5,Modern Love - 2018 Remaster - David Bowie,1
8681,down,Jay Sean,7LP4Es66zdY7CyjepqmvAg,0.657,0.695,2,-4.493,1,0.0321,0.0108,0.0,0.0822,0.683,65.997,212107,https://open.spotify.com/track/7LP4Es66zdY7CyjepqmvAg,Down - Jay Sean,3
8682,telepathy,BTS,2FVpOsjT1iquZ3SpCjZ9Ne,0.787,0.669,5,-4.333,0,0.0428,0.00782,0.0,0.123,0.57,104.994,202313,https://open.spotify.com/track/2FVpOsjT1iquZ3SpCjZ9Ne,Telepathy - BTS,0
8683,santa claus is coming to town,The Jackson 5,2QpN1ZVw8eJO5f7WcvUA1k,0.692,0.762,0,-4.867,1,0.0342,0.424,1.27e-05,0.181,0.961,146.673,144013,https://open.spotify.com/track/2QpN1ZVw8eJO5f7WcvUA1k,Santa Claus Is Coming To Town - The Jackson 5,3
8684,life goes on,BTS,249gnXrbfmV8NG6jTEMSwD,0.566,0.716,1,-5.733,1,0.0424,0.00691,0.0,0.37,0.45,81.068,207481,https://open.spotify.com/track/249gnXrbfmV8NG6jTEMSwD,Life Goes On - BTS,3
8685,without you (feat. sandro cavazza),Avicii,6Pgkp4qUoTmJIPn7ReaGxL,0.662,0.858,2,-4.844,1,0.0428,0.00163,0.0,0.0456,0.295,133.993,181673,https://open.spotify.com/track/6Pgkp4qUoTmJIPn7ReaGxL,Without You (feat. Sandro Cavazza) - Avicii,3
8686,around the world (la la la la la) - radio version,A Touch Of Class,7CvOnbFdnIoXMQ4eFCo5lB,0.617,0.977,9,-7.028,0,0.0276,0.153,0.0016,0.133,0.679,131.965,214533,https://open.spotify.com/track/7CvOnbFdnIoXMQ4eFCo5lB,Around the World (La La La La La) - Radio Version - A Touch Of Class,0
8687,filter,BTS,0ono6UCNVZ1XqOm6j78Blu,0.781,0.762,10,-5.188,0,0.0626,0.0222,0.0,0.121,0.86,110.042,180221,https://open.spotify.com/track/0ono6UCNVZ1XqOm6j78Blu,Filter - BTS,0
8688,lost control,Alan Walker,0lG6QM1jjbbX5UUn3DPmrZ,0.736,0.555,4,-4.689,1,0.0757,0.0345,0.000157,0.0798,0.323,91.997,222320,https://open.spotify.com/track/0lG6QM1jjbbX5UUn3DPmrZ,Lost Control - Alan Walker,3
8689,dance (a$$) remix,Big Sean,3ZAMtgYJFoHwJjFkhkXqKr,0.787,0.73,11,-6.788,0,0.35,0.0276,0.00157,0.0828,0.739,159.825,220293,https://open.spotify.com/track/3ZAMtgYJFoHwJjFkhkXqKr,Dance (A$$) Remix - Big Sean,2
8690,fade away,Logic,4QRWA5UqYU1st9aO0UfxOj,0.709,0.787,1,-2.377,1,0.235,0.27,0.00114,0.296,0.607,75.986,287400,https://open.spotify.com/track/4QRWA5UqYU1st9aO0UfxOj,Fade Away - Logic,2
8691,linger,The Cranberries,0gEyKnHvgkrkBM6fbeHdwK,0.439,0.434,7,-14.918,1,0.0265,0.0783,4.87e-05,0.14,0.204,94.845,274707,https://open.spotify.com/track/0gEyKnHvgkrkBM6fbeHdwK,Linger - The Cranberries,6
8692,wires,The Neighbourhood,5v8aEcHcaJIGYpfVVPtJjI,0.568,0.569,7,-6.013,0,0.0329,0.0004,0.102,0.342,0.266,72.991,193080,https://open.spotify.com/track/5v8aEcHcaJIGYpfVVPtJjI,Wires - The Neighbourhood,0
8693,greece (feat. drake),DJ Khaled,3gruCKVuhCsRjs3a3dG8CA,0.687,0.336,5,-10.748,1,0.0456,0.0755,0.0,0.126,0.215,85.828,219270,https://open.spotify.com/track/3gruCKVuhCsRjs3a3dG8CA,GREECE (feat. Drake) - DJ Khaled,6
8694,red room,Offset,4TWflhgevIGo448fWc6mQq,0.936,0.559,7,-8.587,0,0.157,0.479,0.0,0.128,0.527,112.347,241440,https://open.spotify.com/track/4TWflhgevIGo448fWc6mQq,Red Room - Offset,0
8695,boy with luv (feat. halsey),BTS,1ZpFxOhpzT1MDCq7zjtOV1,0.645,0.862,11,-4.757,0,0.0965,0.0923,0.0,0.192,0.798,119.991,229773,https://open.spotify.com/track/1ZpFxOhpzT1MDCq7zjtOV1,Boy With Luv (Feat. Halsey) - BTS,0
8696,heartbeat,Childish Gambino,3HooZZPp0evFShqaJ2Pwer,0.8,0.569,1,-6.843,0,0.119,0.00545,0.000319,0.0542,0.325,119.954,269840,https://open.spotify.com/track/3HooZZPp0evFShqaJ2Pwer,Heartbeat - Childish Gambino,0
8697,glitter,"Tyler, The Creator",0qtK3XwbuG153dmwB8iepL,0.449,0.434,1,-11.777,1,0.243,0.306,2.76e-06,0.633,0.371,78.57,224893,https://open.spotify.com/track/0qtK3XwbuG153dmwB8iepL,"Glitter - Tyler, The Creator",4
8698,safe and sound,Capital Cities,6Z8R6UsFuGXGtiIxiD8ISb,0.655,0.819,0,-4.852,1,0.0316,0.000176,0.00374,0.104,0.766,117.956,192790,https://open.spotify.com/track/6Z8R6UsFuGXGtiIxiD8ISb,Safe And Sound - Capital Cities,3
8699,if you leave me now,Chicago,0KMGxYKeUzK9wc5DZCt3HT,0.434,0.563,11,-6.784,1,0.0268,0.0197,0.000824,0.128,0.275,104.183,235373,https://open.spotify.com/track/0KMGxYKeUzK9wc5DZCt3HT,If You Leave Me Now - Chicago,1
8700,my kind of woman,Mac DeMarco,2OFrAsP5Vrcb0DtsPNsm54,0.501,0.765,6,-7.063,0,0.0281,0.00294,0.49,0.184,0.46,91.769,190846,https://open.spotify.com/track/2OFrAsP5Vrcb0DtsPNsm54,My Kind of Woman - Mac DeMarco,5
8701,the killing moon,Echo & the Bunnymen,0cOf4csnt4DeXSkFmBjULw,0.568,0.829,7,-7.066,1,0.0303,0.218,0.00418,0.0976,0.79,124.201,348293,https://open.spotify.com/track/0cOf4csnt4DeXSkFmBjULw,The Killing Moon - Echo & the Bunnymen,3
